payment_id,subscription_id,payment_date,amount,payment_status,refund_flag,payment_month
526745,103412,2025-02-01,29.0,Paid,False,2025-02
526746,103412,2025-03-01,29.0,Paid,False,2025-03
526747,103412,2025-04-01,29.0,Paid,False,2025-04
526748,103412,2025-05-01,29.0,Paid,False,2025-05
526749,103412,2025-06-01,29.0,Paid,False,2025-06
526750,103412,2025-07-01,29.0,Paid,False,2025-07
526751,103412,2025-08-01,29.0,Paid,False,2025-08
526752,103412,2025-09-01,29.0,Paid,False,2025-09
526753,103412,2025-10-01,29.0,Paid,False,2025-10
526754,103412,2025-11-01,29.0,Paid,False,2025-11
526755,103412,2025-12-01,29.0,Paid,False,2025-12
526756,103413,2025-11-01,189.05,Paid,False,2025-11
526757,103414,2024-01-01,27.55,Paid,False,2024-01
526758,103414,2024-02-01,27.55,Paid,False,2024-02
526759,103414,2024-03-01,27.55,Paid,False,2024-03
526760,103414,2024-04-01,27.55,Paid,False,2024-04
526761,103414,2024-05-01,27.55,Paid,False,2024-05
526762,103414,2024-06-01,27.55,Paid,False,2024-06
526763,103414,2024-07-01,27.55,Paid,False,2024-07
526764,103414,2024-08-01,27.55,Paid,False,2024-08
526765,103414,2024-09-01,27.55,Paid,False,2024-09
526766,103414,2024-10-01,27.55,Paid,False,2024-10
526767,103414,2024-11-01,27.55,Paid,False,2024-11
526768,103414,2024-12-01,27.55,Paid,False,2024-12
526769,103414,2025-01-01,27.55,Paid,False,2025-01
526770,103414,2025-02-01,27.55,Paid,False,2025-02
526771,103414,2025-03-01,27.55,Paid,False,2025-03
526772,103414,2025-04-01,27.55,Paid,False,2025-04
526773,103414,2025-05-01,27.55,Paid,False,2025-05
526774,103414,2025-06-01,27.55,Paid,False,2025-06
526775,103414,2025-07-01,27.55,Paid,False,2025-07
526776,103414,2025-08-01,27.55,Paid,False,2025-08
526777,103414,2025-09-01,27.55,Paid,False,2025-09
526778,103414,2025-10-01,27.55,Paid,False,2025-10
526779,103414,2025-11-01,27.55,Paid,False,2025-11
526780,103414,2025-12-01,27.55,Paid,False,2025-12
526781,103415,2024-01-01,199.0,Paid,False,2024-01
526782,103415,2025-01-01,199.0,Paid,False,2025-01
526783,103416,2024-01-01,79.0,Paid,False,2024-01
526784,103416,2025-01-01,79.0,Paid,False,2025-01
526785,103417,2025-01-05,29.0,Paid,False,2025-01
526786,103417,2025-02-05,29.0,Failed,False,2025-02
526787,103417,2025-03-05,29.0,Paid,False,2025-03
526788,103417,2025-04-05,29.0,Paid,False,2025-04
526789,103417,2025-05-05,29.0,Paid,False,2025-05
526790,103417,2025-06-05,29.0,Paid,False,2025-06
526791,103417,2025-07-05,29.0,Paid,False,2025-07
526792,103417,2025-08-05,29.0,Paid,False,2025-08
526793,103417,2025-09-05,29.0,Paid,False,2025-09
526794,103417,2025-10-05,29.0,Paid,False,2025-10
526795,103417,2025-11-05,29.0,Paid,False,2025-11
526796,103417,2025-12-05,29.0,Paid,False,2025-12
526797,103418,2025-05-05,29.0,Paid,False,2025-05
526798,103418,2025-06-05,29.0,Paid,False,2025-06
526799,103418,2025-07-05,29.0,Paid,False,2025-07
526800,103418,2025-08-05,29.0,Paid,False,2025-08
526801,103418,2025-09-05,29.0,Paid,False,2025-09
526802,103418,2025-10-05,29.0,Paid,False,2025-10
526803,103418,2025-11-05,29.0,Paid,False,2025-11
526804,103418,2025-12-05,29.0,Paid,False,2025-12
526805,103419,2024-01-01,29.0,Paid,False,2024-01
526806,103419,2024-02-01,29.0,Paid,False,2024-02
526807,103419,2024-03-01,29.0,Paid,False,2024-03
526808,103419,2024-04-01,29.0,Paid,False,2024-04
526809,103419,2024-05-01,29.0,Paid,False,2024-05
526810,103419,2024-06-01,29.0,Paid,False,2024-06
526811,103419,2024-07-01,29.0,Paid,False,2024-07
526812,103419,2024-08-01,29.0,Paid,False,2024-08
526813,103419,2024-09-01,29.0,Paid,False,2024-09
526814,103419,2024-10-01,29.0,Paid,False,2024-10
526815,103419,2024-11-01,29.0,Paid,False,2024-11
526816,103419,2024-12-01,29.0,Paid,False,2024-12
526817,103419,2025-01-01,29.0,Paid,False,2025-01
526818,103419,2025-02-01,29.0,Paid,False,2025-02
526819,103419,2025-03-01,29.0,Paid,False,2025-03
526820,103419,2025-04-01,29.0,Paid,False,2025-04
526821,103419,2025-05-01,29.0,Paid,False,2025-05
526822,103419,2025-06-01,29.0,Paid,False,2025-06
526823,103419,2025-07-01,29.0,Paid,False,2025-07
526824,103419,2025-08-01,29.0,Paid,False,2025-08
526825,103419,2025-09-01,29.0,Paid,False,2025-09
526826,103419,2025-10-01,29.0,Paid,False,2025-10
526827,103419,2025-11-01,29.0,Paid,False,2025-11
526828,103419,2025-12-01,29.0,Paid,False,2025-12
526829,103420,2024-01-01,199.0,Paid,False,2024-01
526830,103420,2025-01-01,199.0,Paid,False,2025-01
526831,103421,2024-01-01,29.0,Paid,False,2024-01
526832,103421,2024-02-01,29.0,Failed,False,2024-02
526833,103421,2024-03-01,29.0,Failed,False,2024-03
526834,103421,2024-04-01,29.0,Paid,False,2024-04
526835,103421,2024-05-01,29.0,Failed,False,2024-05
526836,103421,2024-06-01,29.0,Paid,False,2024-06
526837,103421,2024-07-01,29.0,Paid,False,2024-07
526838,103421,2024-08-01,29.0,Failed,False,2024-08
526839,103421,2024-09-01,29.0,Failed,False,2024-09
526840,103421,2024-10-01,29.0,Paid,False,2024-10
526841,103421,2024-11-01,29.0,Paid,False,2024-11
526842,103421,2024-12-01,29.0,Failed,False,2024-12
526843,103421,2025-01-01,29.0,Paid,False,2025-01
526844,103421,2025-02-01,29.0,Paid,False,2025-02
526845,103421,2025-03-01,29.0,Paid,False,2025-03
526846,103421,2025-04-01,29.0,Paid,False,2025-04
526847,103421,2025-05-01,29.0,Paid,False,2025-05
526848,103421,2025-06-01,29.0,Paid,False,2025-06
526849,103421,2025-07-01,29.0,Paid,False,2025-07
526850,103421,2025-08-01,29.0,Paid,False,2025-08
526851,103421,2025-09-01,29.0,Paid,False,2025-09
526852,103421,2025-10-01,29.0,Failed,False,2025-10
526853,103421,2025-11-01,29.0,Paid,False,2025-11
526854,103421,2025-12-01,29.0,Refunded,True,2025-12
526855,103422,2024-01-01,189.05,Paid,False,2024-01
526856,103422,2025-01-01,189.05,Paid,False,2025-01
526857,103423,2024-01-01,199.0,Paid,False,2024-01
526858,103423,2025-01-01,199.0,Paid,False,2025-01
526859,103424,2025-12-01,29.0,Paid,False,2025-12
526860,103425,2025-03-06,29.0,Paid,False,2025-03
526861,103425,2025-04-06,29.0,Failed,False,2025-04
526862,103425,2025-05-06,29.0,Paid,False,2025-05
526863,103425,2025-06-06,29.0,Paid,False,2025-06
526864,103425,2025-07-06,29.0,Paid,False,2025-07
526865,103425,2025-08-06,29.0,Paid,False,2025-08
526866,103425,2025-09-06,29.0,Paid,False,2025-09
526867,103425,2025-10-06,29.0,Paid,False,2025-10
526868,103425,2025-11-06,29.0,Paid,False,2025-11
526869,103425,2025-12-06,29.0,Paid,False,2025-12
526870,103426,2024-01-01,79.0,Paid,False,2024-01
526871,103426,2025-01-01,79.0,Paid,False,2025-01
526872,103427,2025-12-01,29.0,Paid,False,2025-12
526873,103428,2024-04-10,29.0,Paid,False,2024-04
526874,103428,2024-05-10,29.0,Refunded,True,2024-05
526875,103428,2024-06-10,29.0,Paid,False,2024-06
526876,103428,2024-07-10,29.0,Paid,False,2024-07
526877,103428,2024-08-10,29.0,Paid,False,2024-08
526878,103428,2024-09-10,29.0,Paid,False,2024-09
526879,103428,2024-10-10,29.0,Paid,False,2024-10
526880,103428,2024-11-10,29.0,Paid,False,2024-11
526881,103428,2024-12-10,29.0,Paid,False,2024-12
526882,103428,2025-01-10,29.0,Paid,False,2025-01
526883,103428,2025-02-10,29.0,Paid,False,2025-02
526884,103428,2025-03-10,29.0,Paid,False,2025-03
526885,103428,2025-04-10,29.0,Paid,False,2025-04
526886,103428,2025-05-10,29.0,Paid,False,2025-05
526887,103428,2025-06-10,29.0,Paid,False,2025-06
526888,103428,2025-07-10,29.0,Paid,False,2025-07
526889,103428,2025-08-10,29.0,Paid,False,2025-08
526890,103428,2025-09-10,29.0,Paid,False,2025-09
526891,103428,2025-10-10,29.0,Paid,False,2025-10
526892,103428,2025-11-10,29.0,Paid,False,2025-11
526893,103428,2025-12-10,29.0,Paid,False,2025-12
526894,103429,2024-01-01,29.0,Paid,False,2024-01
526895,103429,2024-02-01,29.0,Paid,False,2024-02
526896,103429,2024-03-01,29.0,Paid,False,2024-03
526897,103429,2024-04-01,29.0,Paid,False,2024-04
526898,103429,2024-05-01,29.0,Paid,False,2024-05
526899,103429,2024-06-01,29.0,Paid,False,2024-06
526900,103429,2024-07-01,29.0,Paid,False,2024-07
526901,103429,2024-08-01,29.0,Failed,False,2024-08
526902,103429,2024-09-01,29.0,Failed,False,2024-09
526903,103429,2024-10-01,29.0,Paid,False,2024-10
526904,103429,2024-11-01,29.0,Paid,False,2024-11
526905,103429,2024-12-01,29.0,Paid,False,2024-12
526906,103429,2025-01-01,29.0,Paid,False,2025-01
526907,103429,2025-02-01,29.0,Paid,False,2025-02
526908,103429,2025-03-01,29.0,Paid,False,2025-03
526909,103429,2025-04-01,29.0,Paid,False,2025-04
526910,103429,2025-05-01,29.0,Paid,False,2025-05
526911,103429,2025-06-01,29.0,Paid,False,2025-06
526912,103429,2025-07-01,29.0,Paid,False,2025-07
526913,103429,2025-08-01,29.0,Paid,False,2025-08
526914,103429,2025-09-01,29.0,Paid,False,2025-09
526915,103429,2025-10-01,29.0,Paid,False,2025-10
526916,103429,2025-11-01,29.0,Paid,False,2025-11
526917,103429,2025-12-01,29.0,Paid,False,2025-12
526918,103430,2024-01-01,67.15,Paid,False,2024-01
526919,103430,2025-01-01,67.15,Paid,False,2025-01
526920,103431,2024-01-01,71.1,Paid,False,2024-01
526921,103431,2025-01-01,71.1,Paid,False,2025-01
526922,103432,2024-01-11,29.0,Paid,False,2024-01
526923,103432,2024-02-11,29.0,Paid,False,2024-02
526924,103432,2024-03-11,29.0,Paid,False,2024-03
526925,103432,2024-04-11,29.0,Paid,False,2024-04
526926,103432,2024-05-11,29.0,Paid,False,2024-05
526927,103432,2024-06-11,29.0,Paid,False,2024-06
526928,103432,2024-07-11,29.0,Paid,False,2024-07
526929,103432,2024-08-11,29.0,Paid,False,2024-08
526930,103432,2024-09-11,29.0,Paid,False,2024-09
526931,103432,2024-10-11,29.0,Paid,False,2024-10
526932,103432,2024-11-11,29.0,Paid,False,2024-11
526933,103432,2024-12-11,29.0,Paid,False,2024-12
526934,103432,2025-01-11,29.0,Paid,False,2025-01
526935,103432,2025-02-11,29.0,Paid,False,2025-02
526936,103432,2025-03-11,29.0,Paid,False,2025-03
526937,103432,2025-04-11,29.0,Paid,False,2025-04
526938,103432,2025-05-11,29.0,Paid,False,2025-05
526939,103432,2025-06-11,29.0,Paid,False,2025-06
526940,103432,2025-07-11,29.0,Paid,False,2025-07
526941,103432,2025-08-11,29.0,Paid,False,2025-08
526942,103432,2025-09-11,29.0,Paid,False,2025-09
526943,103432,2025-10-11,29.0,Paid,False,2025-10
526944,103432,2025-11-11,29.0,Paid,False,2025-11
526945,103432,2025-12-11,29.0,Paid,False,2025-12
526946,103433,2024-01-01,199.0,Paid,False,2024-01
526947,103433,2025-01-01,199.0,Failed,False,2025-01
526948,103434,2024-01-01,79.0,Paid,False,2024-01
526949,103434,2025-01-01,79.0,Paid,False,2025-01
526950,103435,2025-02-04,79.0,Paid,False,2025-02
526951,103436,2025-11-01,29.0,Paid,False,2025-11
526952,103436,2025-12-01,29.0,Paid,False,2025-12
526953,103437,2024-01-01,79.0,Paid,False,2024-01
526954,103437,2025-01-01,79.0,Paid,False,2025-01
526955,103438,2024-01-01,79.0,Paid,False,2024-01
526956,103438,2025-01-01,79.0,Paid,False,2025-01
526957,103439,2024-07-09,26.1,Paid,False,2024-07
526958,103439,2024-08-09,26.1,Paid,False,2024-08
526959,103439,2024-09-09,26.1,Paid,False,2024-09
526960,103439,2024-10-09,26.1,Paid,False,2024-10
526961,103439,2024-11-09,26.1,Paid,False,2024-11
526962,103439,2024-12-09,26.1,Paid,False,2024-12
526963,103439,2025-01-09,26.1,Paid,False,2025-01
526964,103439,2025-02-09,26.1,Refunded,True,2025-02
526965,103439,2025-03-09,26.1,Paid,False,2025-03
526966,103439,2025-04-09,26.1,Paid,False,2025-04
526967,103439,2025-05-09,26.1,Paid,False,2025-05
526968,103439,2025-06-09,26.1,Paid,False,2025-06
526969,103439,2025-07-09,26.1,Paid,False,2025-07
526970,103439,2025-08-09,26.1,Paid,False,2025-08
526971,103439,2025-09-09,26.1,Paid,False,2025-09
526972,103439,2025-10-09,26.1,Paid,False,2025-10
526973,103439,2025-11-09,26.1,Paid,False,2025-11
526974,103439,2025-12-09,26.1,Paid,False,2025-12
526975,103440,2024-01-01,189.05,Paid,False,2024-01
526976,103440,2025-01-01,189.05,Refunded,True,2025-01
526977,103441,2024-01-01,179.1,Paid,False,2024-01
526978,103441,2025-01-01,179.1,Paid,False,2025-01
526979,103442,2024-01-01,79.0,Paid,False,2024-01
526980,103442,2025-01-01,79.0,Failed,False,2025-01
526981,103443,2024-01-01,29.0,Paid,False,2024-01
526982,103443,2024-02-01,29.0,Paid,False,2024-02
526983,103443,2024-03-01,29.0,Paid,False,2024-03
526984,103443,2024-04-01,29.0,Paid,False,2024-04
526985,103443,2024-05-01,29.0,Paid,False,2024-05
526986,103443,2024-06-01,29.0,Paid,False,2024-06
526987,103443,2024-07-01,29.0,Paid,False,2024-07
526988,103443,2024-08-01,29.0,Paid,False,2024-08
526989,103443,2024-09-01,29.0,Paid,False,2024-09
526990,103443,2024-10-01,29.0,Paid,False,2024-10
526991,103443,2024-11-01,29.0,Paid,False,2024-11
526992,103443,2024-12-01,29.0,Paid,False,2024-12
526993,103443,2025-01-01,29.0,Paid,False,2025-01
526994,103443,2025-02-01,29.0,Paid,False,2025-02
526995,103443,2025-03-01,29.0,Paid,False,2025-03
526996,103443,2025-04-01,29.0,Paid,False,2025-04
526997,103443,2025-05-01,29.0,Paid,False,2025-05
526998,103443,2025-06-01,29.0,Failed,False,2025-06
526999,103443,2025-07-01,29.0,Paid,False,2025-07
527000,103443,2025-08-01,29.0,Paid,False,2025-08
527001,103443,2025-09-01,29.0,Paid,False,2025-09
527002,103443,2025-10-01,29.0,Paid,False,2025-10
527003,103443,2025-11-01,29.0,Paid,False,2025-11
527004,103443,2025-12-01,29.0,Paid,False,2025-12
527005,103444,2024-01-01,67.15,Paid,False,2024-01
527006,103444,2025-01-01,67.15,Paid,False,2025-01
527007,103445,2024-01-01,75.05,Paid,False,2024-01
527008,103445,2025-01-01,75.05,Paid,False,2025-01
527009,103446,2024-01-01,79.0,Paid,False,2024-01
527010,103446,2025-01-01,79.0,Paid,False,2025-01
527011,103447,2024-01-01,71.1,Paid,False,2024-01
527012,103447,2025-01-01,71.1,Paid,False,2025-01
527013,103448,2024-01-01,75.05,Paid,False,2024-01
527014,103448,2025-01-01,75.05,Paid,False,2025-01
527015,103449,2025-09-02,29.0,Paid,False,2025-09
527016,103449,2025-10-02,29.0,Paid,False,2025-10
527017,103449,2025-11-02,29.0,Paid,False,2025-11
527018,103449,2025-12-02,29.0,Paid,False,2025-12
527019,103450,2024-01-01,79.0,Paid,False,2024-01
527020,103450,2025-01-01,79.0,Paid,False,2025-01
527021,103451,2024-01-01,79.0,Paid,False,2024-01
527022,103451,2025-01-01,79.0,Paid,False,2025-01
527023,103452,2024-01-01,75.05,Paid,False,2024-01
527024,103452,2025-01-01,75.05,Paid,False,2025-01
527025,103453,2025-12-01,29.0,Paid,False,2025-12
527026,103454,2024-01-01,79.0,Paid,False,2024-01
527027,103454,2025-01-01,79.0,Paid,False,2025-01
527028,103455,2024-01-01,24.65,Paid,False,2024-01
527029,103455,2024-02-01,24.65,Paid,False,2024-02
527030,103455,2024-03-01,24.65,Paid,False,2024-03
527031,103455,2024-04-01,24.65,Paid,False,2024-04
527032,103455,2024-05-01,24.65,Paid,False,2024-05
527033,103455,2024-06-01,24.65,Paid,False,2024-06
527034,103455,2024-07-01,24.65,Paid,False,2024-07
527035,103455,2024-08-01,24.65,Paid,False,2024-08
527036,103455,2024-09-01,24.65,Paid,False,2024-09
527037,103455,2024-10-01,24.65,Paid,False,2024-10
527038,103455,2024-11-01,24.65,Paid,False,2024-11
527039,103455,2024-12-01,24.65,Failed,False,2024-12
527040,103455,2025-01-01,24.65,Paid,False,2025-01
527041,103455,2025-02-01,24.65,Paid,False,2025-02
527042,103455,2025-03-01,24.65,Paid,False,2025-03
527043,103455,2025-04-01,24.65,Paid,False,2025-04
527044,103455,2025-05-01,24.65,Paid,False,2025-05
527045,103455,2025-06-01,24.65,Paid,False,2025-06
527046,103455,2025-07-01,24.65,Paid,False,2025-07
527047,103455,2025-08-01,24.65,Paid,False,2025-08
527048,103455,2025-09-01,24.65,Paid,False,2025-09
527049,103455,2025-10-01,24.65,Paid,False,2025-10
527050,103455,2025-11-01,24.65,Paid,False,2025-11
527051,103455,2025-12-01,24.65,Paid,False,2025-12
527052,103456,2025-12-01,26.1,Paid,False,2025-12
527053,103457,2024-01-01,199.0,Paid,False,2024-01
527054,103457,2025-01-01,199.0,Paid,False,2025-01
527055,103458,2025-12-01,29.0,Paid,False,2025-12
527056,103459,2024-01-01,29.0,Paid,False,2024-01
527057,103459,2024-02-01,29.0,Paid,False,2024-02
527058,103459,2024-03-01,29.0,Paid,False,2024-03
527059,103459,2024-04-01,29.0,Refunded,True,2024-04
527060,103459,2024-05-01,29.0,Paid,False,2024-05
527061,103459,2024-06-01,29.0,Paid,False,2024-06
527062,103459,2024-07-01,29.0,Paid,False,2024-07
527063,103459,2024-08-01,29.0,Failed,False,2024-08
527064,103459,2024-09-01,29.0,Paid,False,2024-09
527065,103459,2024-10-01,29.0,Paid,False,2024-10
527066,103459,2024-11-01,29.0,Paid,False,2024-11
527067,103459,2024-12-01,29.0,Paid,False,2024-12
527068,103459,2025-01-01,29.0,Paid,False,2025-01
527069,103459,2025-02-01,29.0,Failed,False,2025-02
527070,103459,2025-03-01,29.0,Paid,False,2025-03
527071,103459,2025-04-01,29.0,Paid,False,2025-04
527072,103459,2025-05-01,29.0,Paid,False,2025-05
527073,103459,2025-06-01,29.0,Paid,False,2025-06
527074,103459,2025-07-01,29.0,Paid,False,2025-07
527075,103459,2025-08-01,29.0,Paid,False,2025-08
527076,103459,2025-09-01,29.0,Paid,False,2025-09
527077,103459,2025-10-01,29.0,Paid,False,2025-10
527078,103459,2025-11-01,29.0,Paid,False,2025-11
527079,103459,2025-12-01,29.0,Paid,False,2025-12
527080,103460,2024-01-01,189.05,Paid,False,2024-01
527081,103460,2025-01-01,189.05,Paid,False,2025-01
527082,103461,2024-01-01,26.1,Paid,False,2024-01
527083,103461,2024-02-01,26.1,Paid,False,2024-02
527084,103461,2024-03-01,26.1,Paid,False,2024-03
527085,103461,2024-04-01,26.1,Paid,False,2024-04
527086,103461,2024-05-01,26.1,Failed,False,2024-05
527087,103461,2024-06-01,26.1,Paid,False,2024-06
527088,103461,2024-07-01,26.1,Paid,False,2024-07
527089,103461,2024-08-01,26.1,Paid,False,2024-08
527090,103461,2024-09-01,26.1,Failed,False,2024-09
527091,103461,2024-10-01,26.1,Paid,False,2024-10
527092,103461,2024-11-01,26.1,Paid,False,2024-11
527093,103461,2024-12-01,26.1,Paid,False,2024-12
527094,103461,2025-01-01,26.1,Paid,False,2025-01
527095,103461,2025-02-01,26.1,Paid,False,2025-02
527096,103461,2025-03-01,26.1,Paid,False,2025-03
527097,103461,2025-04-01,26.1,Paid,False,2025-04
527098,103461,2025-05-01,26.1,Failed,False,2025-05
527099,103461,2025-06-01,26.1,Paid,False,2025-06
527100,103461,2025-07-01,26.1,Paid,False,2025-07
527101,103461,2025-08-01,26.1,Paid,False,2025-08
527102,103461,2025-09-01,26.1,Paid,False,2025-09
527103,103461,2025-10-01,26.1,Paid,False,2025-10
527104,103461,2025-11-01,26.1,Paid,False,2025-11
527105,103461,2025-12-01,26.1,Paid,False,2025-12
527106,103462,2024-01-01,27.55,Paid,False,2024-01
527107,103462,2024-02-01,27.55,Paid,False,2024-02
527108,103462,2024-03-01,27.55,Paid,False,2024-03
527109,103462,2024-04-01,27.55,Paid,False,2024-04
527110,103462,2024-05-01,27.55,Paid,False,2024-05
527111,103462,2024-06-01,27.55,Paid,False,2024-06
527112,103462,2024-07-01,27.55,Paid,False,2024-07
527113,103462,2024-08-01,27.55,Paid,False,2024-08
527114,103462,2024-09-01,27.55,Paid,False,2024-09
527115,103462,2024-10-01,27.55,Refunded,True,2024-10
527116,103462,2024-11-01,27.55,Failed,False,2024-11
527117,103462,2024-12-01,27.55,Paid,False,2024-12
527118,103462,2025-01-01,27.55,Paid,False,2025-01
527119,103462,2025-02-01,27.55,Paid,False,2025-02
527120,103462,2025-03-01,27.55,Paid,False,2025-03
527121,103462,2025-04-01,27.55,Paid,False,2025-04
527122,103462,2025-05-01,27.55,Paid,False,2025-05
527123,103462,2025-06-01,27.55,Paid,False,2025-06
527124,103462,2025-07-01,27.55,Paid,False,2025-07
527125,103462,2025-08-01,27.55,Paid,False,2025-08
527126,103462,2025-09-01,27.55,Paid,False,2025-09
527127,103462,2025-10-01,27.55,Paid,False,2025-10
527128,103462,2025-11-01,27.55,Paid,False,2025-11
527129,103462,2025-12-01,27.55,Refunded,True,2025-12
527130,103463,2025-06-04,29.0,Paid,False,2025-06
527131,103463,2025-07-04,29.0,Paid,False,2025-07
527132,103463,2025-08-04,29.0,Paid,False,2025-08
527133,103463,2025-09-04,29.0,Paid,False,2025-09
527134,103463,2025-10-04,29.0,Paid,False,2025-10
527135,103463,2025-11-04,29.0,Failed,False,2025-11
527136,103463,2025-12-04,29.0,Paid,False,2025-12
527137,103464,2024-01-01,29.0,Paid,False,2024-01
527138,103464,2024-02-01,29.0,Paid,False,2024-02
527139,103464,2024-03-01,29.0,Paid,False,2024-03
527140,103464,2024-04-01,29.0,Paid,False,2024-04
527141,103464,2024-05-01,29.0,Paid,False,2024-05
527142,103464,2024-06-01,29.0,Paid,False,2024-06
527143,103464,2024-07-01,29.0,Failed,False,2024-07
527144,103464,2024-08-01,29.0,Paid,False,2024-08
527145,103464,2024-09-01,29.0,Paid,False,2024-09
527146,103464,2024-10-01,29.0,Paid,False,2024-10
527147,103464,2024-11-01,29.0,Paid,False,2024-11
527148,103464,2024-12-01,29.0,Paid,False,2024-12
527149,103464,2025-01-01,29.0,Paid,False,2025-01
527150,103464,2025-02-01,29.0,Paid,False,2025-02
527151,103464,2025-03-01,29.0,Paid,False,2025-03
527152,103464,2025-04-01,29.0,Paid,False,2025-04
527153,103464,2025-05-01,29.0,Paid,False,2025-05
527154,103464,2025-06-01,29.0,Paid,False,2025-06
527155,103464,2025-07-01,29.0,Paid,False,2025-07
527156,103464,2025-08-01,29.0,Paid,False,2025-08
527157,103464,2025-09-01,29.0,Paid,False,2025-09
527158,103464,2025-10-01,29.0,Paid,False,2025-10
527159,103464,2025-11-01,29.0,Paid,False,2025-11
527160,103464,2025-12-01,29.0,Paid,False,2025-12
527161,103465,2024-01-01,27.55,Paid,False,2024-01
527162,103465,2024-02-01,27.55,Paid,False,2024-02
527163,103465,2024-03-01,27.55,Paid,False,2024-03
527164,103465,2024-04-01,27.55,Paid,False,2024-04
527165,103465,2024-05-01,27.55,Paid,False,2024-05
527166,103465,2024-06-01,27.55,Paid,False,2024-06
527167,103465,2024-07-01,27.55,Paid,False,2024-07
527168,103465,2024-08-01,27.55,Paid,False,2024-08
527169,103465,2024-09-01,27.55,Paid,False,2024-09
527170,103465,2024-10-01,27.55,Paid,False,2024-10
527171,103465,2024-11-01,27.55,Paid,False,2024-11
527172,103465,2024-12-01,27.55,Paid,False,2024-12
527173,103465,2025-01-01,27.55,Paid,False,2025-01
527174,103465,2025-02-01,27.55,Paid,False,2025-02
527175,103465,2025-03-01,27.55,Paid,False,2025-03
527176,103465,2025-04-01,27.55,Paid,False,2025-04
527177,103465,2025-05-01,27.55,Paid,False,2025-05
527178,103465,2025-06-01,27.55,Paid,False,2025-06
527179,103465,2025-07-01,27.55,Paid,False,2025-07
527180,103465,2025-08-01,27.55,Paid,False,2025-08
527181,103465,2025-09-01,27.55,Paid,False,2025-09
527182,103465,2025-10-01,27.55,Paid,False,2025-10
527183,103465,2025-11-01,27.55,Paid,False,2025-11
527184,103465,2025-12-01,27.55,Paid,False,2025-12
527185,103466,2025-09-02,27.55,Paid,False,2025-09
527186,103466,2025-10-02,27.55,Paid,False,2025-10
527187,103466,2025-11-02,27.55,Paid,False,2025-11
527188,103466,2025-12-02,27.55,Paid,False,2025-12
527189,103467,2024-01-01,199.0,Paid,False,2024-01
527190,103467,2025-01-01,199.0,Failed,False,2025-01
527191,103468,2025-08-03,27.55,Paid,False,2025-08
527192,103468,2025-09-03,27.55,Paid,False,2025-09
527193,103468,2025-10-03,27.55,Paid,False,2025-10
527194,103468,2025-11-03,27.55,Paid,False,2025-11
527195,103468,2025-12-03,27.55,Paid,False,2025-12
527196,103469,2025-12-01,29.0,Paid,False,2025-12
527197,103470,2024-10-07,29.0,Paid,False,2024-10
527198,103470,2024-11-07,29.0,Paid,False,2024-11
527199,103470,2024-12-07,29.0,Paid,False,2024-12
527200,103470,2025-01-07,29.0,Paid,False,2025-01
527201,103470,2025-02-07,29.0,Paid,False,2025-02
527202,103470,2025-03-07,29.0,Paid,False,2025-03
527203,103470,2025-04-07,29.0,Paid,False,2025-04
527204,103470,2025-05-07,29.0,Paid,False,2025-05
527205,103470,2025-06-07,29.0,Paid,False,2025-06
527206,103470,2025-07-07,29.0,Paid,False,2025-07
527207,103470,2025-08-07,29.0,Paid,False,2025-08
527208,103470,2025-09-07,29.0,Paid,False,2025-09
527209,103470,2025-10-07,29.0,Paid,False,2025-10
527210,103470,2025-11-07,29.0,Paid,False,2025-11
527211,103470,2025-12-07,29.0,Paid,False,2025-12
527212,103471,2025-05-05,29.0,Paid,False,2025-05
527213,103471,2025-06-05,29.0,Paid,False,2025-06
527214,103471,2025-07-05,29.0,Paid,False,2025-07
527215,103471,2025-08-05,29.0,Paid,False,2025-08
527216,103471,2025-09-05,29.0,Paid,False,2025-09
527217,103471,2025-10-05,29.0,Paid,False,2025-10
527218,103471,2025-11-05,29.0,Paid,False,2025-11
527219,103471,2025-12-05,29.0,Paid,False,2025-12
527220,103472,2024-01-01,67.15,Paid,False,2024-01
527221,103472,2025-01-01,67.15,Paid,False,2025-01
527222,103473,2024-01-01,27.55,Paid,False,2024-01
527223,103473,2024-02-01,27.55,Paid,False,2024-02
527224,103473,2024-03-01,27.55,Paid,False,2024-03
527225,103473,2024-04-01,27.55,Paid,False,2024-04
527226,103473,2024-05-01,27.55,Paid,False,2024-05
527227,103473,2024-06-01,27.55,Paid,False,2024-06
527228,103473,2024-07-01,27.55,Paid,False,2024-07
527229,103473,2024-08-01,27.55,Refunded,True,2024-08
527230,103473,2024-09-01,27.55,Paid,False,2024-09
527231,103473,2024-10-01,27.55,Paid,False,2024-10
527232,103473,2024-11-01,27.55,Paid,False,2024-11
527233,103473,2024-12-01,27.55,Paid,False,2024-12
527234,103473,2025-01-01,27.55,Paid,False,2025-01
527235,103473,2025-02-01,27.55,Paid,False,2025-02
527236,103473,2025-03-01,27.55,Paid,False,2025-03
527237,103473,2025-04-01,27.55,Paid,False,2025-04
527238,103473,2025-05-01,27.55,Paid,False,2025-05
527239,103473,2025-06-01,27.55,Paid,False,2025-06
527240,103473,2025-07-01,27.55,Paid,False,2025-07
527241,103473,2025-08-01,27.55,Paid,False,2025-08
527242,103473,2025-09-01,27.55,Paid,False,2025-09
