subscription_id,user_id,plan_name,billing_cycle,subscription_status,start_date,end_date,monthly_price,discount_pct,final_monthly_price
103348,3348,Enterprise,Annual,Active,2024-02-10,,199,0,199.0
103349,3349,Pro,Annual,Active,2020-03-02,,79,0,79.0
103350,3350,Starter,Monthly,Cancelled,2025-02-04,2026-01-04,29,5,27.55
103351,3351,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,15,24.65
103352,3352,Starter,Monthly,Cancelled,2024-09-07,2026-01-07,29,5,27.55
103353,3353,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103354,3354,Starter,Monthly,Active,2025-01-05,,29,0,29.0
103355,3355,Pro,Annual,Active,2021-07-25,,79,0,79.0
103356,3356,Enterprise,Annual,Active,2020-05-31,,199,0,199.0
103357,3357,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,0,29.0
103358,3358,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103359,3359,Starter,Monthly,Active,2023-10-13,,29,5,27.55
103360,3360,Starter,Monthly,Active,2024-04-10,,29,5,27.55
103361,3361,Starter,Monthly,Cancelled,2024-12-06,2026-01-06,29,0,29.0
103362,3362,Starter,Monthly,Active,2020-09-28,,29,10,26.1
103363,3363,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
103364,3364,Enterprise,Annual,Active,2021-04-26,,199,0,199.0
103365,3365,Starter,Monthly,Cancelled,2024-04-10,2026-01-10,29,5,27.55
103366,3366,Enterprise,Annual,Active,2024-06-09,,199,0,199.0
103367,3367,Pro,Annual,Active,2023-06-15,,79,0,79.0
103368,3368,Enterprise,Annual,Active,2021-09-23,,199,15,169.15
103369,3369,Pro,Annual,Active,2022-03-22,,79,10,71.1
103370,3370,Starter,Monthly,Active,2025-02-04,,29,10,26.1
103371,3371,Starter,Monthly,Active,2021-08-24,,29,0,29.0
103372,3372,Starter,Monthly,Cancelled,2025-02-04,2026-01-04,29,0,29.0
103373,3373,Starter,Monthly,Active,2021-04-26,,29,0,29.0
103374,3374,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
103375,3375,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
103376,3376,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
103377,3377,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103378,3378,Enterprise,Annual,Active,2020-05-31,,199,15,169.15
103379,3379,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103380,3380,Starter,Monthly,Active,2025-11-01,,29,0,29.0
103381,3381,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103382,3382,Pro,Annual,Active,2022-08-19,,79,10,71.1
103383,3383,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103384,3384,Starter,Monthly,Cancelled,2025-07-04,2026-01-04,29,0,29.0
103385,3385,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,0,29.0
103386,3386,Starter,Monthly,Cancelled,2025-01-05,2026-01-05,29,0,29.0
103387,3387,Pro,Annual,Active,2021-03-27,,79,0,79.0
103388,3388,Starter,Monthly,Active,2025-06-04,,29,0,29.0
103389,3389,Starter,Monthly,Active,2020-08-29,,29,0,29.0
103390,3390,Starter,Monthly,Active,2025-12-01,,29,5,27.55
103391,3391,Pro,Annual,Active,2021-05-26,,79,0,79.0
103392,3392,Starter,Monthly,Active,2025-09-02,,29,0,29.0
103393,3393,Pro,Annual,Active,2021-03-27,,79,0,79.0
103394,3394,Enterprise,Annual,Active,2020-11-27,,199,0,199.0
103395,3395,Pro,Annual,Active,2023-11-12,,79,10,71.1
103396,3396,Starter,Monthly,Active,2020-11-27,,29,0,29.0
103397,3397,Pro,Annual,Active,2021-03-27,,79,0,79.0
103398,3398,Enterprise,Annual,Active,2020-05-31,,199,0,199.0
103399,3399,Pro,Annual,Active,2020-12-27,,79,0,79.0
103400,3400,Enterprise,Annual,Active,2022-07-20,,199,5,189.05
103401,3401,Starter,Monthly,Active,2024-07-09,,29,5,27.55
103402,3402,Enterprise,Annual,Active,2021-05-26,,199,0,199.0
103403,3403,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,10,26.1
103404,3404,Starter,Monthly,Active,2025-09-02,,29,0,29.0
103405,3405,Pro,Annual,Active,2023-02-15,,79,0,79.0
103406,3406,Starter,Monthly,Active,2020-09-28,,29,0,29.0
103407,3407,Pro,Annual,Active,2023-06-15,,79,0,79.0
103408,3408,Enterprise,Annual,Active,2020-06-30,,199,0,199.0
103409,3409,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,0,29.0
103410,3410,Enterprise,Annual,Active,2020-04-01,,199,5,189.05
103411,3411,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,0,29.0
103412,3412,Starter,Monthly,Cancelled,2021-08-24,2026-01-24,29,0,29.0
103413,3413,Enterprise,Annual,Active,2025-11-01,,199,5,189.05
103414,3414,Starter,Monthly,Active,2023-08-14,,29,5,27.55
103415,3415,Enterprise,Annual,Active,2022-02-20,,199,0,199.0
103416,3416,Pro,Annual,Cancelled,2020-05-31,2026-01-31,79,0,79.0
103417,3417,Starter,Monthly,Active,2025-01-05,,29,0,29.0
103418,3418,Starter,Monthly,Active,2025-05-05,,29,0,29.0
103419,3419,Starter,Monthly,Active,2021-07-25,,29,0,29.0
103420,3420,Enterprise,Annual,Active,2020-05-01,,199,0,199.0
103421,3421,Starter,Monthly,Active,2023-11-12,,29,0,29.0
103422,3422,Enterprise,Annual,Active,2020-02-01,,199,5,189.05
103423,3423,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
103424,3424,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103425,3425,Starter,Monthly,Cancelled,2025-03-06,2026-01-06,29,0,29.0
103426,3426,Pro,Annual,Active,2023-09-13,,79,0,79.0
103427,3427,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103428,3428,Starter,Monthly,Active,2024-04-10,,29,0,29.0
103429,3429,Starter,Monthly,Cancelled,2021-10-23,2026-01-23,29,0,29.0
103430,3430,Pro,Annual,Active,2021-08-24,,79,15,67.15
103431,3431,Pro,Annual,Active,2021-08-24,,79,10,71.1
103432,3432,Starter,Monthly,Cancelled,2024-01-11,2026-01-11,29,0,29.0
103433,3433,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
103434,3434,Pro,Annual,Active,2020-12-27,,79,0,79.0
103435,3435,Pro,Annual,Active,2025-02-04,,79,0,79.0
103436,3436,Starter,Monthly,Active,2025-11-01,,29,0,29.0
103437,3437,Pro,Annual,Active,2023-12-12,,79,0,79.0
103438,3438,Pro,Annual,Active,2022-08-19,,79,0,79.0
103439,3439,Starter,Monthly,Cancelled,2024-07-09,2026-01-09,29,10,26.1
103440,3440,Enterprise,Annual,Cancelled,2020-02-01,2026-02-01,199,5,189.05
103441,3441,Enterprise,Annual,Active,2020-03-02,,199,10,179.1
103442,3442,Pro,Annual,Active,2023-03-17,,79,0,79.0
103443,3443,Starter,Monthly,Active,2023-08-14,,29,0,29.0
103444,3444,Pro,Annual,Active,2022-09-18,,79,15,67.15
103445,3445,Pro,Annual,Active,2023-01-16,,79,5,75.05
103446,3446,Pro,Annual,Active,2022-03-22,,79,0,79.0
103447,3447,Pro,Annual,Active,2021-03-27,,79,10,71.1
103448,3448,Pro,Annual,Active,2022-10-18,,79,5,75.05
103449,3449,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,0,29.0
103450,3450,Pro,Annual,Active,2021-09-23,,79,0,79.0
103451,3451,Pro,Annual,Active,2020-04-01,,79,0,79.0
103452,3452,Pro,Annual,Active,2020-08-29,,79,5,75.05
103453,3453,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103454,3454,Pro,Annual,Active,2020-04-01,,79,0,79.0
103455,3455,Starter,Monthly,Active,2023-08-14,,29,15,24.65
103456,3456,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,10,26.1
103457,3457,Enterprise,Annual,Active,2020-06-30,,199,0,199.0
103458,3458,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103459,3459,Starter,Monthly,Cancelled,2023-11-12,2026-01-12,29,0,29.0
103460,3460,Enterprise,Annual,Active,2023-07-15,,199,5,189.05
103461,3461,Starter,Monthly,Active,2022-01-21,,29,10,26.1
103462,3462,Starter,Monthly,Active,2021-06-25,,29,5,27.55
103463,3463,Starter,Monthly,Cancelled,2025-06-04,2026-01-04,29,0,29.0
103464,3464,Starter,Monthly,Active,2022-12-17,,29,0,29.0
103465,3465,Starter,Monthly,Active,2023-06-15,,29,5,27.55
103466,3466,Starter,Monthly,Active,2025-09-02,,29,5,27.55
103467,3467,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103468,3468,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,5,27.55
103469,3469,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103470,3470,Starter,Monthly,Active,2024-10-07,,29,0,29.0
103471,3471,Starter,Monthly,Active,2025-05-05,,29,0,29.0
103472,3472,Pro,Annual,Active,2023-02-15,,79,15,67.15
103473,3473,Starter,Monthly,Active,2021-05-26,,29,5,27.55
103474,3474,Starter,Monthly,Cancelled,2022-07-20,2026-01-20,29,0,29.0
103475,3475,Starter,Monthly,Active,2020-08-29,,29,0,29.0
103476,3476,Pro,Annual,Active,2025-11-01,,79,0,79.0
103477,3477,Pro,Annual,Active,2020-08-29,,79,0,79.0
103478,3478,Starter,Monthly,Active,2024-07-09,,29,0,29.0
103479,3479,Pro,Annual,Active,2024-02-10,,79,15,67.15
103480,3480,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,10,26.1
103481,3481,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
103482,3482,Starter,Monthly,Active,2025-09-02,,29,0,29.0
103483,3483,Starter,Monthly,Active,2024-06-09,,29,5,27.55
103484,3484,Starter,Monthly,Active,2024-07-09,,29,0,29.0
103485,3485,Starter,Monthly,Active,2022-11-17,,29,5,27.55
103486,3486,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,5,27.55
103487,3487,Pro,Annual,Active,2022-02-20,,79,0,79.0
103488,3488,Enterprise,Annual,Active,2021-09-23,,199,15,169.15
103489,3489,Starter,Monthly,Active,2025-04-05,,29,0,29.0
103490,3490,Pro,Annual,Active,2023-11-12,,79,0,79.0
103491,3491,Starter,Monthly,Cancelled,2025-05-05,2026-01-05,29,0,29.0
103492,3492,Pro,Annual,Active,2022-05-21,,79,15,67.15
103493,3493,Starter,Monthly,Active,2025-10-02,,29,0,29.0
103494,3494,Starter,Monthly,Active,2025-11-01,,29,15,24.65
103495,3495,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,10,26.1
103496,3496,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,10,26.1
103497,3497,Starter,Monthly,Active,2023-12-12,,29,0,29.0
103498,3498,Starter,Monthly,Active,2025-11-01,,29,0,29.0
103499,3499,Starter,Monthly,Cancelled,2022-06-20,2026-01-20,29,15,24.65
103500,3500,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,15,24.65
103501,3501,Pro,Annual,Active,2021-03-27,,79,5,75.05
103502,3502,Enterprise,Annual,Active,2021-02-25,,199,0,199.0
103503,3503,Pro,Annual,Active,2022-05-21,,79,0,79.0
103504,3504,Pro,Annual,Active,2020-07-30,,79,10,71.1
103505,3505,Enterprise,Annual,Active,2020-05-31,,199,5,189.05
103506,3506,Starter,Monthly,Active,2025-04-05,,29,0,29.0
103507,3507,Starter,Monthly,Active,2024-06-09,,29,0,29.0
103508,3508,Starter,Monthly,Active,2025-09-02,,29,0,29.0
103509,3509,Enterprise,Annual,Active,2020-04-01,,199,10,179.1
103510,3510,Starter,Monthly,Active,2025-12-01,,29,5,27.55
103511,3511,Starter,Monthly,Active,2025-05-05,,29,0,29.0
103512,3512,Enterprise,Annual,Active,2021-08-24,,199,5,189.05
103513,3513,Pro,Annual,Active,2021-10-23,,79,10,71.1
103514,3514,Starter,Monthly,Active,2025-02-04,,29,0,29.0
103515,3515,Enterprise,Annual,Active,2021-01-26,,199,0,199.0
103516,3516,Starter,Monthly,Active,2024-08-08,,29,0,29.0
103517,3517,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,5,27.55
103518,3518,Pro,Annual,Cancelled,2020-04-01,2026-02-01,79,15,67.15
103519,3519,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103520,3520,Starter,Monthly,Active,2022-06-20,,29,0,29.0
103521,3521,Starter,Monthly,Active,2024-09-07,,29,0,29.0
103522,3522,Pro,Annual,Active,2021-04-26,,79,5,75.05
103523,3523,Pro,Annual,Active,2022-12-17,,79,10,71.1
103524,3524,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103525,3525,Starter,Monthly,Cancelled,2025-02-04,2026-01-04,29,5,27.55
103526,3526,Starter,Monthly,Cancelled,2021-11-22,2026-01-22,29,10,26.1
103527,3527,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
103528,3528,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103529,3529,Starter,Monthly,Cancelled,2024-09-07,2026-01-07,29,0,29.0
103530,3530,Starter,Monthly,Active,2025-11-01,,29,0,29.0
103531,3531,Starter,Monthly,Active,2024-08-08,,29,0,29.0
103532,3532,Pro,Annual,Active,2024-09-07,,79,0,79.0
103533,3533,Starter,Monthly,Cancelled,2024-10-07,2026-01-07,29,0,29.0
103534,3534,Pro,Annual,Active,2025-03-06,,79,0,79.0
103535,3535,Pro,Annual,Cancelled,2022-03-22,2026-01-22,79,0,79.0
103536,3536,Enterprise,Annual,Active,2020-09-28,,199,0,199.0
103537,3537,Starter,Monthly,Active,2025-12-01,,29,10,26.1
103538,3538,Pro,Annual,Active,2023-12-12,,79,0,79.0
103539,3539,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
103540,3540,Starter,Monthly,Cancelled,2025-05-05,2026-01-05,29,0,29.0
103541,3541,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103542,3542,Starter,Monthly,Active,2021-12-22,,29,0,29.0
103543,3543,Pro,Annual,Active,2023-08-14,,79,0,79.0
103544,3544,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103545,3545,Starter,Monthly,Cancelled,2023-06-15,2026-01-15,29,0,29.0
103546,3546,Starter,Monthly,Active,2021-11-22,,29,10,26.1
103547,3547,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
103548,3548,Enterprise,Annual,Active,2020-04-01,,199,0,199.0
103549,3549,Pro,Annual,Active,2020-03-02,,79,0,79.0
103550,3550,Enterprise,Annual,Active,2020-12-27,,199,5,189.05
103551,3551,Starter,Monthly,Cancelled,2023-05-16,2026-01-16,29,0,29.0
103552,3552,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
103553,3553,Enterprise,Annual,Active,2020-05-31,,199,0,199.0
103554,3554,Enterprise,Annual,Active,2020-11-27,,199,5,189.05
103555,3555,Starter,Monthly,Active,2025-06-04,,29,0,29.0
103556,3556,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,0,29.0
103557,3557,Pro,Annual,Active,2025-07-04,,79,5,75.05
103558,3558,Starter,Monthly,Active,2023-04-16,,29,0,29.0
103559,3559,Pro,Annual,Active,2023-09-13,,79,0,79.0
103560,3560,Enterprise,Annual,Active,2023-10-13,,199,0,199.0
103561,3561,Starter,Monthly,Active,2025-06-04,,29,15,24.65
103562,3562,Starter,Monthly,Cancelled,2023-11-12,2026-01-12,29,0,29.0
103563,3563,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,0,29.0
103564,3564,Starter,Monthly,Active,2023-07-15,,29,0,29.0
103565,3565,Pro,Annual,Active,2020-10-28,,79,5,75.05
103566,3566,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
103567,3567,Pro,Annual,Active,2021-08-24,,79,0,79.0
103568,3568,Starter,Monthly,Cancelled,2024-11-06,2026-01-06,29,0,29.0
103569,3569,Starter,Monthly,Active,2024-04-10,,29,0,29.0
103570,3570,Pro,Annual,Active,2024-08-08,,79,5,75.05
103571,3571,Enterprise,Annual,Active,2024-09-07,,199,0,199.0
103572,3572,Starter,Monthly,Active,2023-02-15,,29,0,29.0
103573,3573,Starter,Monthly,Active,2023-05-16,,29,0,29.0
103574,3574,Starter,Monthly,Active,2023-09-13,,29,0,29.0
103575,3575,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103576,3576,Starter,Monthly,Active,2021-02-25,,29,0,29.0
103577,3577,Pro,Annual,Active,2020-02-01,,79,0,79.0
103578,3578,Pro,Annual,Cancelled,2023-01-16,2026-01-16,79,10,71.1
103579,3579,Starter,Monthly,Active,2022-09-18,,29,0,29.0
103580,3580,Starter,Monthly,Active,2022-09-18,,29,0,29.0
103581,3581,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,0,29.0
103582,3582,Enterprise,Annual,Active,2020-10-28,,199,0,199.0
103583,3583,Starter,Monthly,Active,2025-10-02,,29,0,29.0
103584,3584,Pro,Annual,Active,2022-09-18,,79,15,67.15
103585,3585,Starter,Monthly,Active,2025-05-05,,29,0,29.0
103586,3586,Pro,Annual,Active,2023-03-17,,79,0,79.0
103587,3587,Starter,Monthly,Cancelled,2025-08-03,2026-01-03,29,10,26.1
103588,3588,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,0,29.0
103589,3589,Starter,Monthly,Active,2025-04-05,,29,5,27.55
103590,3590,Starter,Monthly,Active,2023-06-15,,29,5,27.55
103591,3591,Pro,Annual,Active,2021-11-22,,79,5,75.05
103592,3592,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
103593,3593,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,15,24.65
103594,3594,Starter,Monthly,Cancelled,2025-05-05,2026-01-05,29,0,29.0
103595,3595,Starter,Monthly,Active,2025-04-05,,29,5,27.55
103596,3596,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
103597,3597,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,10,26.1
103598,3598,Starter,Monthly,Active,2023-12-12,,29,0,29.0
103599,3599,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103600,3600,Starter,Monthly,Active,2022-04-21,,29,10,26.1
103601,3601,Starter,Monthly,Cancelled,2021-10-23,2026-01-23,29,0,29.0
103602,3602,Starter,Monthly,Active,2021-06-25,,29,0,29.0
103603,3603,Starter,Monthly,Active,2022-11-17,,29,0,29.0
103604,3604,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
103605,3605,Starter,Monthly,Active,2022-11-17,,29,0,29.0
103606,3606,Starter,Monthly,Active,2023-03-17,,29,0,29.0
103607,3607,Pro,Annual,Active,2020-04-01,,79,0,79.0
103608,3608,Pro,Annual,Active,2024-12-06,,79,0,79.0
103609,3609,Starter,Monthly,Cancelled,2022-10-18,2026-01-18,29,0,29.0
103610,3610,Pro,Annual,Active,2020-12-27,,79,10,71.1
103611,3611,Starter,Monthly,Cancelled,2025-01-05,2026-01-05,29,10,26.1
103612,3612,Enterprise,Annual,Active,2022-08-19,,199,5,189.05
103613,3613,Starter,Monthly,Active,2024-04-10,,29,10,26.1
103614,3614,Pro,Annual,Active,2021-06-25,,79,10,71.1
103615,3615,Enterprise,Annual,Active,2020-05-01,,199,0,199.0
103616,3616,Starter,Monthly,Cancelled,2023-11-12,2026-01-12,29,15,24.65
103617,3617,Pro,Annual,Active,2020-05-01,,79,15,67.15
103618,3618,Starter,Monthly,Cancelled,2024-07-09,2026-01-09,29,0,29.0
103619,3619,Starter,Monthly,Active,2022-02-20,,29,0,29.0
103620,3620,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103621,3621,Starter,Monthly,Active,2023-04-16,,29,0,29.0
103622,3622,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,5,27.55
103623,3623,Enterprise,Annual,Active,2020-02-01,,199,10,179.1
103624,3624,Starter,Monthly,Active,2022-12-17,,29,0,29.0
103625,3625,Starter,Monthly,Active,2020-11-27,,29,0,29.0
103626,3626,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
103627,3627,Starter,Monthly,Active,2024-02-10,,29,0,29.0
103628,3628,Pro,Annual,Active,2024-09-07,,79,0,79.0
103629,3629,Starter,Monthly,Active,2025-04-05,,29,5,27.55
103630,3630,Enterprise,Annual,Active,2024-08-08,,199,5,189.05
103631,3631,Starter,Monthly,Cancelled,2025-09-02,2026-01-02,29,10,26.1
103632,3632,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
103633,3633,Starter,Monthly,Active,2024-01-11,,29,0,29.0
103634,3634,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103635,3635,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103636,3636,Enterprise,Annual,Active,2020-02-01,,199,0,199.0
103637,3637,Starter,Monthly,Active,2025-02-04,,29,0,29.0
103638,3638,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,0,29.0
103639,3639,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
103640,3640,Pro,Annual,Active,2021-01-26,,79,0,79.0
103641,3641,Starter,Monthly,Cancelled,2023-08-14,2026-01-14,29,0,29.0
103642,3642,Enterprise,Annual,Active,2021-12-22,,199,0,199.0
103643,3643,Starter,Monthly,Active,2023-07-15,,29,0,29.0
103644,3644,Pro,Annual,Active,2021-08-24,,79,0,79.0
103645,3645,Enterprise,Annual,Active,2022-10-18,,199,0,199.0
103646,3646,Starter,Monthly,Active,2025-04-05,,29,15,24.65
103647,3647,Pro,Annual,Active,2022-10-18,,79,0,79.0
103648,3648,Starter,Monthly,Active,2025-05-05,,29,0,29.0
103649,3649,Pro,Annual,Active,2021-10-23,,79,5,75.05
103650,3650,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
103651,3651,Enterprise,Annual,Active,2020-03-02,,199,0,199.0
103652,3652,Enterprise,Annual,Active,2020-04-01,,199,5,189.05
103653,3653,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103654,3654,Enterprise,Annual,Active,2022-11-17,,199,0,199.0
103655,3655,Starter,Monthly,Active,2023-09-13,,29,0,29.0
103656,3656,Starter,Monthly,Active,2023-05-16,,29,0,29.0
103657,3657,Enterprise,Annual,Active,2021-12-22,,199,0,199.0
103658,3658,Enterprise,Annual,Active,2022-12-17,,199,0,199.0
103659,3659,Starter,Monthly,Active,2025-03-06,,29,5,27.55
103660,3660,Pro,Annual,Active,2020-06-30,,79,0,79.0
103661,3661,Pro,Annual,Active,2025-06-04,,79,0,79.0
103662,3662,Pro,Annual,Active,2021-10-23,,79,0,79.0
103663,3663,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,0,29.0
103664,3664,Starter,Monthly,Active,2025-04-05,,29,0,29.0
103665,3665,Starter,Monthly,Active,2025-09-02,,29,0,29.0
103666,3666,Enterprise,Annual,Active,2020-03-02,,199,5,189.05
103667,3667,Starter,Monthly,Cancelled,2021-11-22,2026-01-22,29,0,29.0
103668,3668,Enterprise,Annual,Active,2024-01-11,,199,0,199.0
103669,3669,Pro,Annual,Active,2024-03-11,,79,0,79.0
103670,3670,Starter,Monthly,Active,2022-05-21,,29,15,24.65
103671,3671,Starter,Monthly,Active,2023-04-16,,29,0,29.0
103672,3672,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,10,26.1
103673,3673,Pro,Annual,Cancelled,2021-07-25,2026-01-25,79,0,79.0
103674,3674,Starter,Monthly,Cancelled,2022-07-20,2026-01-20,29,0,29.0
103675,3675,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103676,3676,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103677,3677,Pro,Annual,Active,2023-07-15,,79,0,79.0
103678,3678,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103679,3679,Starter,Monthly,Active,2024-09-07,,29,0,29.0
103680,3680,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103681,3681,Starter,Monthly,Cancelled,2025-04-05,2026-01-05,29,0,29.0
103682,3682,Starter,Monthly,Cancelled,2022-03-22,2026-01-22,29,0,29.0
103683,3683,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103684,3684,Enterprise,Annual,Active,2020-03-02,,199,15,169.15
103685,3685,Starter,Monthly,Active,2022-06-20,,29,0,29.0
103686,3686,Pro,Annual,Active,2021-11-22,,79,5,75.05
103687,3687,Starter,Monthly,Cancelled,2024-12-06,2026-01-06,29,0,29.0
103688,3688,Pro,Annual,Cancelled,2024-06-09,2026-01-09,79,15,67.15
103689,3689,Starter,Monthly,Active,2022-08-19,,29,0,29.0
103690,3690,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,0,29.0
103691,3691,Starter,Monthly,Cancelled,2024-01-11,2026-01-11,29,0,29.0
103692,3692,Pro,Annual,Active,2022-09-18,,79,0,79.0
103693,3693,Starter,Monthly,Active,2025-10-02,,29,5,27.55
103694,3694,Pro,Annual,Active,2022-12-17,,79,0,79.0
103695,3695,Enterprise,Annual,Cancelled,2020-06-30,2026-01-30,199,0,199.0
103696,3696,Starter,Monthly,Active,2023-05-16,,29,0,29.0
103697,3697,Starter,Monthly,Cancelled,2025-07-04,2026-01-04,29,0,29.0
103698,3698,Starter,Monthly,Active,2023-05-16,,29,0,29.0
103699,3699,Starter,Monthly,Active,2021-02-25,,29,0,29.0
103700,3700,Pro,Annual,Active,2023-07-15,,79,0,79.0
103701,3701,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,0,29.0
103702,3702,Enterprise,Annual,Active,2023-10-13,,199,0,199.0
103703,3703,Starter,Monthly,Cancelled,2024-05-10,2026-01-10,29,5,27.55
103704,3704,Pro,Annual,Active,2025-04-05,,79,0,79.0
103705,3705,Pro,Annual,Active,2020-05-31,,79,10,71.1
103706,3706,Enterprise,Annual,Active,2020-05-01,,199,0,199.0
103707,3707,Starter,Monthly,Active,2023-11-12,,29,0,29.0
103708,3708,Enterprise,Annual,Active,2020-05-01,,199,0,199.0
103709,3709,Enterprise,Annual,Active,2025-02-04,,199,0,199.0
103710,3710,Starter,Monthly,Active,2025-12-01,,29,0,29.0
103711,3711,Pro,Annual,Active,2025-03-06,,79,5,75.05
103712,3712,Pro,Annual,Active,2021-06-25,,79,10,71.1
103713,3713,Pro,Annual,Active,2022-05-21,,79,0,79.0
103714,3714,Starter,Monthly,Cancelled,2022-03-22,2026-01-22,29,10,26.1
103715,3715,Enterprise,Annual,Active,2020-05-01,,199,0,199.0
103716,3716,Starter,Monthly,Active,2025-02-04,,29,0,29.0
103717,3717,Starter,Monthly,Cancelled,2025-02-04,2026-01-04,29,5,27.55
103718,3718,Starter,Monthly,Active,2023-08-14,,29,0,29.0
103719,3719,Starter,Monthly,Active,2021-04-26,,29,0,29.0
103720,3720,Pro,Annual,Active,2023-09-13,,79,10,71.1
103721,3721,Starter,Monthly,Active,2022-07-20,,29,15,24.65
103722,3722,Starter,Monthly,Cancelled,2025-11-01,2026-01-01,29,0,29.0
103723,3723,Pro,Annual,Active,2024-02-10,,79,0,79.0
103724,3724,Starter,Monthly,Active,2024-07-09,,29,10,26.1
103725,3725,Pro,Annual,Active,2020-11-27,,79,5,75.05
103726,3726,Starter,Monthly,Cancelled,2025-12-01,2026-01-01,29,5,27.55
103727,3727,Starter,Monthly,Cancelled,2024-09-07,2026-01-07,29,5,27.55
103728,3728,Starter,Monthly,Cancelled,2025-10-02,2026-01-02,29,5,27.55
103729,3729,Pro,Annual,Active,2020-06-30,,79,0,79.0
